,Person,vote,date,Fecha,Documento,Materia,Artículo,Tipo,Resultado,Afir.,Neg.,Abst.,Detalle,vote2,date1,dateDoc
2017-06-20 13:11:00,"Fernández Allende, Maya",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Flores García, Iván",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Fuentes Castillo, Iván",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Fuenzalida Figueroa, Gonzalo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Gahona Salazar, Sergio",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"García García, René Manuel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Girardi Lavín, Cristina",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Gutiérrez Gálvez, Hugo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Gutiérrez Pino, Romilio",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Hasbún Selume, Gustavo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Hernández Hernández, Javier",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Hernando Pérez, Marcela",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Hoffmann Opazo, María José",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Jackson Drago, Giorgio",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Jaramillo Becker, Enrique",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Jarpa Wevar, Carlos Abel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Jiménez Fuentes, Tucapel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Kort Garriga, Issa",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Lemus Aracena, Luis",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"León Ramírez, Roberto",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Letelier Norambuena, Felipe",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Lorenzini Basso, Pablo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Macaya Danús, Javier",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Melero Abaroa, Patricio",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Melo Contreras, Daniel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Meza Moncada, Fernando",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Mirosevic Verdugo, Vlado",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Molina Oliva, Andrea",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Monckeberg Bruner, Cristián",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Monckeberg Díaz, Nicolás",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Monsalve Benavides, Manuel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Morano Cornejo, Juan Enrique",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Norambuena Farías, Iván",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Núñez Arancibia, Daniel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Núñez Lozano, Marco Antonio",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Ojeda Uribe, Sergio",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Ortiz Novoa, José Miguel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Pacheco Rivas, Clemira",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Pérez Arriagada, José",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Pérez Lahsen, Leopoldo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Poblete Zapata, Roberto",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Provoste Campillay, Yasna",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Rathgeb Schifferli, Jorge",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Rincón González, Ricardo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Robles Pantoja, Alberto",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Rocafull López, Luis",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Rubilar Barahona, Karla",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Sabag Villalobos, Jorge",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Sabat Fernández, Marcela",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Saffirio Espinoza, René",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Saldívar Auger, Raúl",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Sandoval Plaza, David",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Santana Tirachini, Alejandro",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Schilling Rodríguez, Marcelo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Silber Romo, Gabriel",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Silva Méndez, Ernesto",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Soto Ferrada, Leonardo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Squella Ovalle, Arturo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Tarud Daccarett, Jorge",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Teillier Del Valle, Guillermo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Torres Jeldes, Víctor",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Trisotti Martínez, Renzo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Turres Figueroa, Marisol",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Ulloa Aguillón, Jorge",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Urrutia Bonilla, Ignacio",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Urrutia Soto, Osvaldo",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Van Rysselberghe Herrera, Enrique",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Venegas Cárdenas, Mario",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Verdugo Soto, Germán",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Walker Prieto, Matías",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Ward Edwards, Felipe",A Favor,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:11:00,"Kast Rist, José Antonio",En Contra,20 de jun de 2017 13:11,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,"1, 2, 3, 4, 9, 14, 15 y 16",GENERAL,APROBADO,96,1,0,Ver,-1.0,2017-06-20 13:11:00,2017-06-20 13:11:00 - Boletín N° 10526-06
2017-06-20 13:10:00,"Alvarado Ramírez, Miguel Ángel",A Favor,20 de jun de 2017 13:10,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,con la salvedad de las normas que requieren quorum...,GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:10:00,2017-06-20 13:10:00 - Boletín N° 10526-06
2017-06-20 13:10:00,"Alvarez Vera, Jenny",A Favor,20 de jun de 2017 13:10,20 de jun. de 2017,Boletín N° 10526-06,Crea el Consejo Nacional y los Consejos de Pueblos...,con la salvedad de las normas que requieren quorum...,GENERAL,APROBADO,96,1,0,Ver,1.0,2017-06-20 13:10:00,2017-06-20 13:10:00 - Boletín N° 10526-06
